timestamp,id,d0,d1,d2,d3,d4,d5,d6,d7
1772992843.3354464,0x101,08,CA,04,00,00,00,00,00
1772992843.346823,0x102,32,00,00,00,00,00,00,00
1772992843.7707918,0x101,08,E3,04,00,00,00,00,00
1772992843.7821574,0x102,32,00,00,00,00,00,00,00
1772992844.2060826,0x101,08,FC,04,00,00,00,00,00
1772992844.2174532,0x102,33,00,00,00,00,00,00,00
1772992844.641407,0x101,09,15,04,00,00,00,00,00
1772992844.6528718,0x102,33,00,00,00,00,00,00,00
1772992845.0767553,0x101,09,2E,04,00,00,00,00,00
1772992845.0880632,0x102,34,00,00,00,00,00,00,00
1772992845.5119889,0x101,09,47,04,00,00,00,00,00
1772992845.5233622,0x102,34,00,00,00,00,00,00,00
1772992845.9473653,0x101,09,60,04,00,00,00,00,00
1772992845.9587014,0x102,35,00,00,00,00,00,00,00
1772992846.382636,0x101,09,79,04,00,00,00,00,00
1772992846.3940096,0x102,35,00,00,00,00,00,00,00
1772992846.8179827,0x101,09,92,04,00,00,00,00,00
1772992846.8293314,0x102,36,00,00,00,00,00,00,00
1772992847.253284,0x101,09,AB,04,00,00,00,00,00
1772992847.2647371,0x102,37,00,00,00,00,00,00,00
1772992847.6886725,0x101,09,C4,04,00,00,00,00,00
1772992847.6999571,0x102,37,00,00,00,00,00,00,00
1772992848.1238992,0x101,09,DD,04,00,00,00,00,00
1772992848.135269,0x102,38,00,00,00,00,00,00,00
1772992848.5592256,0x101,09,F6,04,00,00,00,00,00
1772992848.5705907,0x102,38,00,00,00,00,00,00,00
1772992848.9945831,0x101,0A,0F,04,00,00,00,00,00
1772992849.0059297,0x102,39,00,00,00,00,00,00,00
1772992849.4298828,0x101,0A,28,04,00,00,00,00,00
1772992849.4412389,0x102,39,00,00,00,00,00,00,00
1772992849.8652253,0x101,0A,41,04,00,00,00,00,00
1772992849.8766432,0x102,3A,00,00,00,00,00,00,00
1772992850.3005507,0x101,0A,5A,04,00,00,00,00,00
1772992850.3118749,0x102,3A,00,00,00,00,00,00,00
1772992850.7358515,0x101,0A,73,04,00,00,00,00,00
1772992850.7471924,0x102,3B,00,00,00,00,00,00,00
1772992851.1711457,0x101,0A,8C,04,00,00,00,00,00
1772992851.182514,0x102,3C,00,00,00,00,00,00,00
1772992851.6064656,0x101,0A,A5,04,00,00,00,00,00
1772992851.6178353,0x102,3C,00,00,00,00,00,00,00
1772992852.0418303,0x101,0A,BE,04,00,00,00,00,00
1772992852.0531704,0x102,3D,00,00,00,00,00,00,00
1772992852.477142,0x101,0A,D7,04,00,00,00,00,00
1772992852.4885554,0x102,3D,00,00,00,00,00,00,00
1772992852.91254,0x101,0A,F0,04,00,00,00,00,00
1772992852.9238412,0x102,3E,00,00,00,00,00,00,00
1772992853.3478265,0x101,0B,09,04,00,00,00,00,00
1772992853.3591895,0x102,3E,00,00,00,00,00,00,00
1772992853.7831862,0x101,0B,22,04,00,00,00,00,00
1772992853.7945302,0x102,3F,00,00,00,00,00,00,00
1772992854.2184896,0x101,0B,3B,04,00,00,00,00,00
1772992854.22986,0x102,3F,00,00,00,00,00,00,00
1772992854.6538157,0x101,0B,54,04,00,00,00,00,00
1772992854.6651611,0x102,40,00,00,00,00,00,00,00
1772992855.0890756,0x101,0B,6D,04,00,00,00,00,00
1772992855.10044,0x102,41,00,00,00,00,00,00,00
1772992855.524365,0x101,0B,86,04,00,00,00,00,00
1772992855.5357327,0x102,41,00,00,00,00,00,00,00
1772992855.9596684,0x101,0B,9F,04,00,00,00,00,00
1772992855.97102,0x102,42,00,00,00,00,00,00,00
1772992856.394926,0x101,0B,B8,04,00,00,00,00,00
1772992856.4063082,0x102,42,00,00,00,00,00,00,00
1772992856.830263,0x101,0B,D1,04,00,00,00,00,00
1772992856.8416095,0x102,43,00,00,00,00,00,00,00
1772992857.2655537,0x101,0B,EA,04,00,00,00,00,00
1772992857.2769344,0x102,43,00,00,00,00,00,00,00
1772992857.7009175,0x101,0C,03,04,00,00,00,00,00
1772992857.7122116,0x102,44,00,00,00,00,00,00,00
1772992858.1361067,0x101,0C,1C,04,00,00,00,00,00
1772992858.1474504,0x102,44,00,00,00,00,00,00,00
1772992858.5713344,0x101,0C,35,04,00,00,00,00,00
1772992858.582704,0x102,45,00,00,00,00,00,00,00
1772992859.0066218,0x101,0C,4E,04,00,00,00,00,00
1772992859.0179598,0x102,46,00,00,00,00,00,00,00
1772992859.4418654,0x101,0C,67,04,00,00,00,00,00
1772992859.4532263,0x102,46,00,00,00,00,00,00,00
1772992859.8771813,0x101,0C,80,04,00,00,00,00,00
1772992859.8886304,0x102,47,00,00,00,00,00,00,00
1772992860.3124514,0x101,0C,99,04,00,00,00,00,00
1772992860.3238099,0x102,47,00,00,00,00,00,00,00
1772992860.7477806,0x101,0C,B2,04,00,00,00,00,00
1772992860.7591202,0x102,48,00,00,00,00,00,00,00
1772992861.1830144,0x101,0C,CB,04,00,00,00,00,00
1772992861.1943789,0x102,48,00,00,00,00,00,00,00
1772992861.6182785,0x101,0C,E4,04,00,00,00,00,00
1772992861.6296363,0x102,49,00,00,00,00,00,00,00
1772992862.0535638,0x101,0C,FD,04,00,00,00,00,00
1772992862.0649407,0x102,49,00,00,00,00,00,00,00
1772992862.4888449,0x101,0D,16,04,00,00,00,00,00
1772992862.5001576,0x102,4A,00,00,00,00,00,00,00
1772992862.9241025,0x101,0D,2F,04,00,00,00,00,00
1772992862.9354475,0x102,4B,00,00,00,00,00,00,00
1772992863.359345,0x101,0D,48,04,00,00,00,00,00
1772992863.3707182,0x102,4B,00,00,00,00,00,00,00
1772992863.794663,0x101,0D,61,04,00,00,00,00,00
1772992863.8060155,0x102,4C,00,00,00,00,00,00,00
1772992864.2299218,0x101,0D,7A,04,00,00,00,00,00
1772992864.2412884,0x102,4C,00,00,00,00,00,00,00
1772992864.665235,0x101,0D,93,04,00,00,00,00,00
1772992864.67664,0x102,4D,00,00,00,00,00,00,00
1772992865.1005516,0x101,0D,AC,04,00,00,00,00,00
1772992865.1118705,0x102,4D,00,00,00,00,00,00,00
1772992865.5358238,0x101,0D,C5,04,00,00,00,00,00
1772992865.547184,0x102,4E,00,00,00,00,00,00,00
1772992865.9711387,0x101,0D,DE,04,00,00,00,00,00
1772992865.982478,0x102,4E,00,00,00,00,00,00,00
1772992866.4063916,0x101,0D,F7,04,00,00,00,00,00
1772992866.4177656,0x102,4F,00,00,00,00,00,00,00
1772992866.8417108,0x101,0E,10,04,00,00,00,00,00
1772992866.8530595,0x102,50,00,00,00,00,00,00,00
1772992867.2770092,0x101,0E,29,04,00,00,00,00,00
1772992867.288337,0x102,50,00,00,00,00,00,00,00
1772992867.7123024,0x101,0E,42,04,00,00,00,00,00
1772992867.723645,0x102,51,00,00,00,00,00,00,00
1772992868.1475844,0x101,0E,5B,04,00,00,00,00,00
1772992868.15895,0x102,51,00,00,00,00,00,00,00
1772992868.5828748,0x101,0E,74,04,00,00,00,00,00
1772992868.594244,0x102,52,00,00,00,00,00,00,00
1772992869.0181856,0x101,0E,8D,04,00,00,00,00,00
1772992869.0295334,0x102,52,00,00,00,00,00,00,00
1772992869.453454,0x101,0E,A6,04,00,00,00,00,00
1772992869.4648597,0x102,53,00,00,00,00,00,00,00
1772992869.8888185,0x101,0E,BF,04,00,00,00,00,00
1772992869.9001017,0x102,53,00,00,00,00,00,00,00
1772992870.3240337,0x101,0E,D8,04,00,00,00,00,00
1772992870.3353992,0x102,54,00,00,00,00,00,00,00
1772992870.7593453,0x101,0E,F1,04,00,00,00,00,00
1772992870.7706912,0x102,55,00,00,00,00,00,00,00
1772992871.1945393,0x101,0F,0A,04,00,00,00,00,00
1772992871.2059786,0x102,55,00,00,00,00,00,00,00
1772992871.6299095,0x101,0F,23,04,00,00,00,00,00
1772992871.641278,0x102,56,00,00,00,00,00,00,00
1772992872.0652251,0x101,0F,3C,04,00,00,00,00,00
1772992872.076604,0x102,56,00,00,00,00,00,00,00
1772992872.5005288,0x101,0F,55,04,00,00,00,00,00
1772992872.5118496,0x102,57,00,00,00,00,00,00,00
1772992872.9357677,0x101,0F,6E,04,00,00,00,00,00
1772992872.9471142,0x102,57,00,00,00,00,00,00,00
1772992873.371016,0x101,0F,87,04,00,00,00,00,00
1772992873.3823771,0x102,58,00,00,00,00,00,00,00
1772992873.8063164,0x101,0F,A0,04,00,00,00,00,00
1772992873.81766,0x102,58,00,00,00,00,00,00,00
1772992874.2415688,0x101,0F,B9,04,00,00,00,00,00
1772992874.2529685,0x102,59,00,00,00,00,00,00,00
1772992874.6769598,0x101,0F,D2,04,00,00,00,00,00
1772992874.688238,0x102,5A,00,00,00,00,00,00,00
1772992875.112185,0x101,0F,EB,04,00,00,00,00,00
1772992875.1235433,0x102,5A,00,00,00,00,00,00,00
1772992875.5474794,0x101,10,04,04,00,00,00,00,00
1772992875.558852,0x102,5B,00,00,00,00,00,00,00
1772992875.98282,0x101,10,1D,04,00,00,00,00,00
1772992875.9941547,0x102,5B,00,00,00,00,00,00,00
1772992876.4180975,0x101,10,36,04,00,00,00,00,00
1772992876.4294596,0x102,5C,00,00,00,00,00,00,00
1772992876.853405,0x101,10,4F,04,00,00,00,00,00
1772992876.864776,0x102,5C,00,00,00,00,00,00,00
1772992877.2887087,0x101,10,68,04,00,00,00,00,00
1772992877.3000135,0x102,5D,00,00,00,00,00,00,00
1772992877.7240016,0x101,10,81,04,00,00,00,00,00
1772992877.7353415,0x102,5D,00,00,00,00,00,00,00
1772992878.1593091,0x101,10,9A,04,00,00,00,00,00
1772992878.1706684,0x102,5E,00,00,00,00,00,00,00
1772992878.5945766,0x101,10,B3,04,00,00,00,00,00
1772992878.605957,0x102,5F,00,00,00,00,00,00,00
1772992879.0299082,0x101,10,CC,04,00,00,00,00,00
1772992879.0412505,0x102,5F,00,00,00,00,00,00,00
1772992879.4651706,0x101,10,E5,04,00,00,00,00,00
1772992879.476585,0x102,60,00,00,00,00,00,00,00
1772992879.9005704,0x101,10,FE,04,00,00,00,00,00
1772992879.9118528,0x102,60,00,00,00,00,00,00,00
1772992880.335823,0x101,11,17,04,00,00,00,00,00
1772992880.3471909,0x102,61,00,00,00,00,00,00,00
1772992880.771189,0x101,11,30,04,00,00,00,00,00
1772992880.7825322,0x102,61,00,00,00,00,00,00,00
1772992881.2064953,0x101,11,49,04,00,00,00,00,00
1772992881.2178614,0x102,62,00,00,00,00,00,00,00
1772992881.641793,0x101,11,62,04,00,00,00,00,00
1772992881.6531968,0x102,62,00,00,00,00,00,00,00
1772992882.0770779,0x101,11,7B,04,00,00,00,00,00
1772992882.088422,0x102,63,00,00,00,00,00,00,00
1772992882.5123403,0x101,11,94,04,00,00,00,00,00
1772992882.5237033,0x102,64,00,00,00,00,00,00,00
1772992882.9476528,0x101,05,DC,05,00,00,00,00,00
1772992882.9589937,0x102,29,00,00,00,00,00,00,00
1772992883.3829083,0x101,05,F5,05,00,00,00,00,00
1772992883.394278,0x102,2A,00,00,00,00,00,00,00
1772992883.81824,0x101,06,0E,05,00,00,00,00,00
1772992883.829599,0x102,2B,00,00,00,00,00,00,00
1772992884.2535207,0x101,06,27,05,00,00,00,00,00
1772992884.264912,0x102,2B,00,00,00,00,00,00,00
1772992884.6888852,0x101,06,40,05,00,00,00,00,00
1772992884.7001665,0x102,2C,00,00,00,00,00,00,00
1772992885.1240952,0x101,06,59,05,00,00,00,00,00
1772992885.135454,0x102,2D,00,00,00,00,00,00,00
1772992885.559398,0x101,06,72,05,00,00,00,00,00
1772992885.570749,0x102,2D,00,00,00,00,00,00,00
1772992885.9946933,0x101,06,8B,05,00,00,00,00,00
1772992886.006033,0x102,2E,00,00,00,00,00,00,00
1772992886.42996,0x101,06,A4,05,00,00,00,00,00
1772992886.4413211,0x102,2F,00,00,00,00,00,00,00
1772992886.86528,0x101,06,BD,05,00,00,00,00,00
1772992886.8766773,0x102,2F,00,00,00,00,00,00,00
1772992887.3005977,0x101,06,D6,05,00,00,00,00,00
1772992887.3119142,0x102,30,00,00,00,00,00,00,00
1772992887.7358408,0x101,06,EF,05,00,00,00,00,00
1772992887.747194,0x102,31,00,00,00,00,00,00,00
1772992888.171118,0x101,07,08,05,00,00,00,00,00
1772992888.1824694,0x102,32,00,00,00,00,00,00,00
1772992888.606372,0x101,07,21,05,00,00,00,00,00
1772992888.6177542,0x102,32,00,00,00,00,00,00,00
1772992889.0416613,0x101,07,3A,05,00,00,00,00,00
1772992889.0529947,0x102,33,00,00,00,00,00,00,00
1772992889.4769547,0x101,07,53,05,00,00,00,00,00
1772992889.4882746,0x102,34,00,00,00,00,00,00,00
1772992889.9122496,0x101,07,6C,05,00,00,00,00,00
1772992889.9235897,0x102,34,00,00,00,00,00,00,00
1772992890.3475225,0x101,07,85,05,00,00,00,00,00
1772992890.35888,0x102,35,00,00,00,00,00,00,00
1772992890.7828512,0x101,07,9E,05,00,00,00,00,00
1772992890.7941937,0x102,36,00,00,00,00,00,00,00
1772992891.2180572,0x101,07,B7,05,00,00,00,00,00
1772992891.2295005,0x102,36,00,00,00,00,00,00,00
1772992891.653419,0x101,07,D0,05,00,00,00,00,00
1772992891.6648202,0x102,37,00,00,00,00,00,00,00
1772992892.0887287,0x101,07,E9,05,00,00,00,00,00
1772992892.10005,0x102,38,00,00,00,00,00,00,00
1772992892.5239666,0x101,08,02,05,00,00,00,00,00
1772992892.5353305,0x102,38,00,00,00,00,00,00,00
1772992892.959269,0x101,08,1B,05,00,00,00,00,00
1772992892.9706135,0x102,39,00,00,00,00,00,00,00
1772992893.394542,0x101,08,34,05,00,00,00,00,00
1772992893.405914,0x102,3A,00,00,00,00,00,00,00
1772992893.8298793,0x101,08,4D,05,00,00,00,00,00
1772992893.8412209,0x102,3B,00,00,00,00,00,00,00
1772992894.2651474,0x101,08,66,05,00,00,00,00,00
1772992894.2765496,0x102,3B,00,00,00,00,00,00,00
1772992894.7005403,0x101,08,7F,05,00,00,00,00,00
1772992894.711822,0x102,3C,00,00,00,00,00,00,00
1772992895.1357608,0x101,08,98,05,00,00,00,00,00
1772992895.147131,0x102,3D,00,00,00,00,00,00,00
1772992895.571085,0x101,08,B1,05,00,00,00,00,00
1772992895.5824456,0x102,3D,00,00,00,00,00,00,00
1772992896.006416,0x101,08,CA,05,00,00,00,00,00
1772992896.0177574,0x102,3E,00,00,00,00,00,00,00
1772992896.4416742,0x101,08,E3,05,00,00,00,00,00
1772992896.4530463,0x102,3F,00,00,00,00,00,00,00
1772992896.8770413,0x101,08,FC,05,00,00,00,00,00
1772992896.8883374,0x102,3F,00,00,00,00,00,00,00
1772992897.312302,0x101,09,15,05,00,00,00,00,00
1772992897.3236735,0x102,40,00,00,00,00,00,00,00
1772992897.7476547,0x101,09,2E,05,00,00,00,00,00
1772992897.7589986,0x102,41,00,00,00,00,00,00,00
1772992898.182928,0x101,09,47,05,00,00,00,00,00
1772992898.194287,0x102,41,00,00,00,00,00,00,00
1772992898.6181922,0x101,09,60,05,00,00,00,00,00
1772992898.629562,0x102,42,00,00,00,00,00,00,00
1772992899.0534792,0x101,09,79,05,00,00,00,00,00
1772992899.0648658,0x102,43,00,00,00,00,00,00,00
1772992899.4887743,0x101,09,92,05,00,00,00,00,00
1772992899.5000935,0x102,44,00,00,00,00,00,00,00
1772992899.9240355,0x101,09,AB,05,00,00,00,00,00
1772992899.935383,0x102,44,00,00,00,00,00,00,00
1772992900.3593144,0x101,09,C4,05,00,00,00,00,00
1772992900.3706877,0x102,45,00,00,00,00,00,00,00
1772992900.7946386,0x101,09,DD,05,00,00,00,00,00
1772992900.8059785,0x102,46,00,00,00,00,00,00,00
1772992901.2299042,0x101,09,F6,05,00,00,00,00,00
1772992901.241274,0x102,46,00,00,00,00,00,00,00
1772992901.6652198,0x101,0A,0F,05,00,00,00,00,00
1772992901.6766093,0x102,47,00,00,00,00,00,00,00
1772992902.1004584,0x101,0A,28,05,00,00,00,00,00
1772992902.1118226,0x102,48,00,00,00,00,00,00,00
1772992902.535739,0x101,0A,41,05,00,00,00,00,00
1772992902.5471125,0x102,48,00,00,00,00,00,00,00
1772992902.9710393,0x101,0A,5A,05,00,00,00,00,00
1772992902.9823823,0x102,49,00,00,00,00,00,00,00
1772992903.4062858,0x101,0A,73,05,00,00,00,00,00
1772992903.4176452,0x102,4A,00,00,00,00,00,00,00
1772992903.84157,0x101,0A,8C,05,00,00,00,00,00
1772992903.8529603,0x102,4B,00,00,00,00,00,00,00
1772992904.2768903,0x101,0A,A5,05,00,00,00,00,00
1772992904.2882035,0x102,4B,00,00,00,00,00,00,00
1772992904.712144,0x101,0A,BE,05,00,00,00,00,00
1772992904.7234926,0x102,4C,00,00,00,00,00,00,00
1772992905.1474016,0x101,0A,D7,05,00,00,00,00,00
1772992905.1587625,0x102,4D,00,00,00,00,00,00,00
1772992905.582656,0x101,0A,F0,05,00,00,00,00,00
1772992905.5940318,0x102,4D,00,00,00,00,00,00,00
1772992906.0179477,0x101,0B,09,05,00,00,00,00,00
1772992906.029296,0x102,4E,00,00,00,00,00,00,00
1772992906.4531498,0x101,0B,22,05,00,00,00,00,00
1772992906.4645534,0x102,4F,00,00,00,00,00,00,00
1772992906.88839,0x101,0B,3B,05,00,00,00,00,00
1772992906.8997345,0x102,4F,00,00,00,00,00,00,00
1772992907.3236177,0x101,0B,54,05,00,00,00,00,00
1772992907.3349833,0x102,50,00,00,00,00,00,00,00
1772992907.7588692,0x101,0B,6D,05,00,00,00,00,00
1772992907.770213,0x102,51,00,00,00,00,00,00,00
1772992908.1940875,0x101,0B,86,05,00,00,00,00,00
1772992908.205446,0x102,51,00,00,00,00,00,00,00
1772992908.6293263,0x101,0B,9F,05,00,00,00,00,00
1772992908.6407304,0x102,52,00,00,00,00,00,00,00
1772992909.0646021,0x101,0B,B8,05,00,00,00,00,00
1772992909.075905,0x102,53,00,00,00,00,00,00,00
1772992909.4997559,0x101,0B,D1,05,00,00,00,00,00
1772992909.511124,0x102,54,00,00,00,00,00,00,00
1772992909.935029,0x101,0B,EA,05,00,00,00,00,00
1772992909.9463723,0x102,54,00,00,00,00,00,00,00
1772992910.3702555,0x101,0C,03,05,00,00,00,00,00
1772992910.38163,0x102,55,00,00,00,00,00,00,00
1772992910.8054683,0x101,0C,1C,05,00,00,00,00,00
1772992910.816936,0x102,56,00,00,00,00,00,00,00
1772992911.240837,0x101,0C,35,05,00,00,00,00,00
1772992911.2521448,0x102,56,00,00,00,00,00,00,00
1772992911.6760478,0x101,0C,4E,05,00,00,00,00,00
1772992911.6873944,0x102,57,00,00,00,00,00,00,00
1772992912.1112926,0x101,0C,67,05,00,00,00,00,00
1772992912.1226451,0x102,58,00,00,00,00,00,00,00
1772992912.5465262,0x101,0C,80,05,00,00,00,00,00
1772992912.5579069,0x102,58,00,00,00,00,00,00,00
1772992912.9818428,0x101,0C,99,05,00,00,00,00,00
1772992912.9931982,0x102,59,00,00,00,00,00,00,00
1772992913.4170914,0x101,0C,B2,05,00,00,00,00,00
1772992913.428459,0x102,5A,00,00,00,00,00,00,00
1772992913.8523862,0x101,0C,CB,05,00,00,00,00,00
1772992913.8637164,0x102,5A,00,00,00,00,00,00,00
1772992914.287615,0x101,0C,E4,05,00,00,00,00,00
1772992914.298983,0x102,5B,00,00,00,00,00,00,00
1772992914.722919,0x101,0C,FD,05,00,00,00,00,00
1772992914.7342641,0x102,5C,00,00,00,00,00,00,00
1772992915.1582022,0x101,0D,16,05,00,00,00,00,00
1772992915.169562,0x102,5D,00,00,00,00,00,00,00
1772992915.593459,0x101,0D,2F,05,00,00,00,00,00
1772992915.6048703,0x102,5D,00,00,00,00,00,00,00
1772992916.0288174,0x101,0D,48,05,00,00,00,00,00
1772992916.040106,0x102,5E,00,00,00,00,00,00,00
1772992916.4640174,0x101,0D,61,05,00,00,00,00,00
1772992916.4753628,0x102,5F,00,00,00,00,00,00,00
1772992916.8992827,0x101,0D,7A,05,00,00,00,00,00
1772992916.910628,0x102,5F,00,00,00,00,00,00,00
1772992917.3345277,0x101,0D,93,05,00,00,00,00,00
1772992917.3458924,0x102,60,00,00,00,00,00,00,00
1772992917.7698374,0x101,0D,AC,05,00,00,00,00,00
1772992917.7811806,0x102,61,00,00,00,00,00,00,00
1772992918.2050946,0x101,0D,C5,05,00,00,00,00,00
1772992918.2164516,0x102,61,00,00,00,00,00,00,00
1772992918.6403732,0x101,0D,DE,05,00,00,00,00,00
1772992918.6518257,0x102,62,00,00,00,00,00,00,00
1772992919.0756583,0x101,0D,F7,05,00,00,00,00,00
1772992919.0870223,0x102,63,00,00,00,00,00,00,00
1772992919.5109262,0x101,0E,10,05,00,00,00,00,00
1772992919.5222816,0x102,64,00,00,00,00,00,00,00
1772992919.9462254,0x101,0E,29,05,00,00,00,00,00
1772992919.9575663,0x102,64,00,00,00,00,00,00,00
1772992920.3815007,0x101,0E,42,05,00,00,00,00,00
1772992920.3928926,0x102,65,00,00,00,00,00,00,00
1772992920.816881,0x101,0E,5B,05,00,00,00,00,00
1772992920.8281658,0x102,66,00,00,00,00,00,00,00
1772992921.2520988,0x101,0E,74,05,00,00,00,00,00
1772992921.2634654,0x102,66,00,00,00,00,00,00,00
1772992921.687388,0x101,0E,8D,05,00,00,00,00,00
1772992921.6987476,0x102,67,00,00,00,00,00,00,00
1772992922.1226306,0x101,0E,A6,05,00,00,00,00,00
1772992922.133994,0x102,68,00,00,00,00,00,00,00
1772992922.5578923,0x101,0E,BF,05,00,00,00,00,00
1772992922.5692573,0x102,68,00,00,00,00,00,00,00
1772992922.9931784,0x101,0E,D8,05,00,00,00,00,00
1772992923.0045595,0x102,69,00,00,00,00,00,00,00
1772992923.4284308,0x101,0E,F1,05,00,00,00,00,00
1772992923.4397955,0x102,6A,00,00,00,00,00,00,00
1772992923.863774,0x101,0F,0A,05,00,00,00,00,00
1772992923.8751135,0x102,6A,00,00,00,00,00,00,00
1772992924.2990289,0x101,0F,23,05,00,00,00,00,00
1772992924.3104024,0x102,6B,00,00,00,00,00,00,00
1772992924.734338,0x101,0F,3C,05,00,00,00,00,00
1772992924.745681,0x102,6C,00,00,00,00,00,00,00
1772992925.1695843,0x101,0F,55,05,00,00,00,00,00
1772992925.1809745,0x102,6D,00,00,00,00,00,00,00
1772992925.6049178,0x101,0F,6E,05,00,00,00,00,00
1772992925.6162362,0x102,6D,00,00,00,00,00,00,00
1772992926.040197,0x101,0F,87,05,00,00,00,00,00
1772992926.0515385,0x102,6E,00,00,00,00,00,00,00
1772992926.4754841,0x101,0F,A0,05,00,00,00,00,00
1772992926.4868433,0x102,6F,00,00,00,00,00,00,00
1772992926.9108124,0x101,0F,B9,05,00,00,00,00,00
1772992926.9221463,0x102,6F,00,00,00,00,00,00,00
1772992927.3460875,0x101,0F,D2,05,00,00,00,00,00
1772992927.35745,0x102,70,00,00,00,00,00,00,00
1772992927.7814066,0x101,0F,EB,05,00,00,00,00,00
1772992927.7927847,0x102,71,00,00,00,00,00,00,00
1772992928.2167132,0x101,10,04,05,00,00,00,00,00
1772992928.2280295,0x102,71,00,00,00,00,00,00,00
1772992928.6520193,0x101,10,1D,05,00,00,00,00,00
1772992928.6633306,0x102,72,00,00,00,00,00,00,00
1772992929.0872223,0x101,10,36,05,00,00,00,00,00
1772992929.098592,0x102,73,00,00,00,00,00,00,00
1772992929.5224946,0x101,10,4F,05,00,00,00,00,00
1772992929.5338645,0x102,73,00,00,00,00,00,00,00
1772992929.9578004,0x101,10,68,05,00,00,00,00,00
1772992929.9691525,0x102,74,00,00,00,00,00,00,00
1772992930.3930552,0x101,10,81,05,00,00,00,00,00
1772992930.4044254,0x102,75,00,00,00,00,00,00,00
1772992930.8283582,0x101,10,9A,05,00,00,00,00,00
1772992930.839706,0x102,76,00,00,00,00,00,00,00
1772992931.263584,0x101,10,B3,05,00,00,00,00,00
1772992931.2749515,0x102,76,00,00,00,00,00,00,00
1772992931.6988728,0x101,10,CC,05,00,00,00,00,00
1772992931.7102118,0x102,77,00,00,00,00,00,00,00
1772992932.1341114,0x101,10,E5,05,00,00,00,00,00
1772992932.1454766,0x102,78,00,00,00,00,00,00,00
1772992932.5694127,0x101,10,FE,05,00,00,00,00,00
1772992932.58081,0x102,78,00,00,00,00,00,00,00
1772992933.0048137,0x101,11,17,05,00,00,00,00,00
1772992933.0160825,0x102,79,00,00,00,00,00,00,00
1772992933.4399827,0x101,11,30,05,00,00,00,00,00
1772992933.4513583,0x102,7A,00,00,00,00,00,00,00
1772992933.8753023,0x101,11,49,05,00,00,00,00,00
1772992933.886657,0x102,7A,00,00,00,00,00,00,00
1772992934.310571,0x101,11,62,05,00,00,00,00,00
1772992934.3219352,0x102,7B,00,00,00,00,00,00,00
1772992934.745872,0x101,11,7B,05,00,00,00,00,00
1772992934.7572134,0x102,7C,00,00,00,00,00,00,00
1772992935.1811323,0x101,11,94,05,00,00,00,00,00
1772992935.1925209,0x102,7D,00,00,00,00,00,00,00
1772992935.6164188,0x101,05,DC,01,00,00,00,00,00
1772992935.6277986,0x102,08,00,00,00,00,00,00,00
1772992936.0517576,0x101,05,F5,01,00,00,00,00,00
1772992936.0631087,0x102,08,00,00,00,00,00,00,00
1772992936.4870565,0x101,06,0E,01,00,00,00,00,00
1772992936.4984276,0x102,08,00,00,00,00,00,00,00
1772992936.922387,0x101,06,27,01,00,00,00,00,00
1772992936.9337454,0x102,08,00,00,00,00,00,00,00
1772992937.3576877,0x101,06,40,01,00,00,00,00,00
1772992937.3690617,0x102,08,00,00,00,00,00,00,00
1772992937.793059,0x101,06,59,01,00,00,00,00,00
1772992937.8043675,0x102,09,00,00,00,00,00,00,00
1772992938.2283156,0x101,06,72,01,00,00,00,00,00
1772992938.2396927,0x102,09,00,00,00,00,00,00,00
1772992938.6636703,0x101,06,8B,01,00,00,00,00,00
1772992938.6750195,0x102,09,00,00,00,00,00,00,00
1772992939.0989766,0x101,06,A4,01,00,00,00,00,00
1772992939.110348,0x102,09,00,00,00,00,00,00,00
1772992939.5342646,0x101,06,BD,01,00,00,00,00,00
1772992939.5456455,0x102,09,00,00,00,00,00,00,00
1772992939.9696038,0x101,06,D6,01,00,00,00,00,00
1772992939.9809875,0x102,09,00,00,00,00,00,00,00
1772992940.4049416,0x101,06,EF,01,00,00,00,00,00
1772992940.4162686,0x102,09,00,00,00,00,00,00,00
1772992940.8402488,0x101,07,08,01,00,00,00,00,00
1772992940.8516078,0x102,0A,00,00,00,00,00,00,00
1772992941.2755241,0x101,07,21,01,00,00,00,00,00
1772992941.2869065,0x102,0A,00,00,00,00,00,00,00
1772992941.7108583,0x101,07,3A,01,00,00,00,00,00
1772992941.722736,0x102,0A,00,00,00,00,00,00,00
1772992942.1461668,0x101,07,53,01,00,00,00,00,00
1772992942.157538,0x102,0A,00,00,00,00,00,00,00
1772992942.5814857,0x101,07,6C,01,00,00,00,00,00
1772992942.5928953,0x102,0A,00,00,00,00,00,00,00
1772992943.0168622,0x101,07,85,01,00,00,00,00,00
1772992943.028165,0x102,0A,00,00,00,00,00,00,00
1772992943.4520707,0x101,07,9E,01,00,00,00,00,00
1772992943.4634519,0x102,0A,00,00,00,00,00,00,00
1772992943.8874145,0x101,07,B7,01,00,00,00,00,00
1772992943.8987703,0x102,0A,00,00,00,00,00,00,00
1772992944.3226986,0x101,07,D0,01,00,00,00,00,00
1772992944.334058,0x102,0B,00,00,00,00,00,00,00
1772992944.7579966,0x101,07,E9,01,00,00,00,00,00
1772992944.7693546,0x102,0B,00,00,00,00,00,00,00
1772992945.1932898,0x101,08,02,01,00,00,00,00,00
1772992945.204709,0x102,0B,00,00,00,00,00,00,00
1772992945.628741,0x101,08,1B,01,00,00,00,00,00
1772992945.6399853,0x102,0B,00,00,00,00,00,00,00
1772992946.0639415,0x101,08,34,01,00,00,00,00,00
